Url,Price,Suburb,size_inch,Date Listed,Last Edited,Brand,Condition,Display Technology,Screen Size,Max. Resolution,COVID-19 Safety,yhat
https://www.gumtree.com.au/s-ad/mermaid-waters/tvs/samsung-75-led-4k-3-840x2-160-res-uad-smart-tv-wi-fi/1261363081,1495.0,Mermaid Waters,75.0,14/11/2020,2020-12-06,Samsung,Used,LED,Other,2160p (4K),,1264.1024129621144
https://www.gumtree.com.au/s-ad/clayton/tvs/hisense-75-4k-uhd-uled-quled-smart-tv-s-clearance-warranty/1260361845,1229.0,Clayton,,18/11/2020,18/11/2020,Hisense,Used,Other,Other,2160p (4K),,1188.107132837458
https://www.gumtree.com.au/s-ad/clyde/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1259317424,190.0,Clyde,,18/10/2020,25/11/2020,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/helensvale/tvs/3y-warranty-hisense-tv-65-uhd-hdr/1262086395,1100.0,Helensvale,65.0,23/11/2020,29/11/2020,Hisense,Used,LED LCD,Other,2160p (4K),,1148.9992973701387
https://www.gumtree.com.au/s-ad/lismore/tvs/panasonic-32-led-network-connected-tv-th-l32xv6a/1263050829,180.0,Lismore,,2020-12-06,2020-12-06,Panasonic,Used,LED LCD,30-39 in,,,139.86988761424914
https://www.gumtree.com.au/s-ad/wilsonton/tvs/hisense-55k3110pw-smart-full-hd-led-television-55inch/1263050746,400.0,Wilsonton,55.0,2020-12-06,2020-12-06,,Used,LED,50-60 in,1080p,,386.41495815351226
https://www.gumtree.com.au/s-ad/forest-hill/tvs/samsung-3d-smart-55-fhd-led-tv-excellent-condition-/1263050708,380.0,Forest Hill,55.0,2020-12-06,2020-12-06,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/logan-village/tvs/43-inch-flat-screen-tv/1263050686,60.0,Logan Village,43.0,2020-12-06,2020-12-06,Hisense,Used,,,,,258.2417485820536
https://www.gumtree.com.au/s-ad/narrabundah/tvs/50-panasonic-viera-tv/1263050650,150.0,Narrabundah,50.0,2020-12-06,2020-12-06,Panasonic,Used,Plasma,50-60 in,1080p,Contactless trade,140.90006032559262
https://www.gumtree.com.au/s-ad/thomastown/tvs/soniq-40-flat-screen-tv-includes-remote/1263050480,220.0,Thomastown,,2020-12-06,2020-12-06,SONIQ,Used,LCD,40-49 in,1080p,,60.23445592837301
https://www.gumtree.com.au/s-ad/hendra/tvs/65-tv-plus-cabinet-and-extras-package-in-excellent-condition/1262740787,1000.0,Hendra,65.0,2020-12-06,2020-12-06,Other,Used,LED,Other,2160p (4K),Contactless trade,1029.3601920788815
https://www.gumtree.com.au/s-ad/belconnen/tvs/55-inch-ultra-high-definition-led-lcd-tv-television-/1263049865,200.0,Belconnen,55.0,2020-12-06,2020-12-06,Other,Used,,50-60 in,,,188.38670069047154
https://www.gumtree.com.au/s-ad/mount-druitt/tvs/hisense-55inch-4kuhd-smart-tv/1263049616,600.0,Mount Druitt,55.0,2020-12-06,2020-12-06,Hisense,Used,LED,50-60 in,2160p (4K),,658.7332663620414
https://www.gumtree.com.au/s-ad/corio/tvs/lindin-55-inch-tv/1263049595,450.0,Corio,55.0,2020-12-06,2020-12-06,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/amaroo/tvs/-70-inch-tv-bargain-/1263049540,800.0,Amaroo,970.0,2020-12-06,2020-12-06,LG,Used,LED LCD,,,,3222.296783203196
https://www.gumtree.com.au/s-ad/caboolture-south/tvs/ibright-1800-luminous-tv-projector-1080-pixels/1263049490,60.0,Caboolture South,,2020-12-06,2020-12-06,Other,Used,LED,Other,1080p,Contactless trade,640.0370895694898
https://www.gumtree.com.au/s-ad/north-albury/tvs/52-inch-130-cm-flatscreen-television-with-remote-works-well/1263049489,150.0,North Albury,52.0,2020-12-06,2020-12-06,,Used,,,,,291.7147666148509
https://www.gumtree.com.au/s-ad/chapman/tvs/pioneer-plasma-tv/1263049272,100.0,Chapman,,2020-12-06,2020-12-06,,Used,Plasma,,,,139.47150472979428
https://www.gumtree.com.au/s-ad/neutral-bay/tvs/sony-lcd-digital-colour-tv/1263049270,65.0,Neutral Bay,,2020-12-06,2020-12-06,Sony,Used,LCD,,,,227.70991760377314
https://www.gumtree.com.au/s-ad/truganina/tvs/47-lg-android-tv/1263049246,400.0,Truganina,47.0,2020-12-06,2020-12-06,LG,Used,,40-49 in,,,244.6458238808869
https://www.gumtree.com.au/s-ad/doncaster/tvs/40-inch-hd-lcd-tv-for-sale-/1263048479,60.0,Doncaster,40.0,2020-12-06,2020-12-06,,Used,,,,,253.78605909907805
https://www.gumtree.com.au/s-ad/townsville/tvs/hisense-50inch-smart-ctv/1263047966,220.0,Townsville,50.0,2020-12-06,2020-12-06,Hisense,Used,,,,,280.36682796625445
https://www.gumtree.com.au/s-ad/cranbourne-west/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1263047926,190.0,Cranbourne West,,2020-12-06,2020-12-06,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/port-lincoln/tvs/lg-65-3d-fhd-lcd-led-smart-tv/1263047900,795.0,Port Lincoln,,2020-12-06,2020-12-06,LG,Used,LED LCD,,,,249.86178448376842
https://www.gumtree.com.au/s-ad/keysborough/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1263047833,190.0,Keysborough,,2020-12-06,2020-12-06,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/redland-bay/tvs/brand-new-still-in-box-hisense-50-tv/1263047714,585.0,Redland Bay,50.0,2020-12-06,2020-12-06,Hisense,New,LED,50-60 in,,,668.3581210502009
https://www.gumtree.com.au/s-ad/hyde-park/tvs/phillips-80-cm-tv/1262203641,70.0,Hyde Park,31.0,25/11/2020,02/12/2020,Other,Used,,30-39 in,,,9.19156395669954
https://www.gumtree.com.au/s-ad/launceston/tvs/panasonic-tv-41-inch/1263047691,80.0,Launceston,41.0,2020-12-06,2020-12-06,,Used,,,,,256.94678472539243
https://www.gumtree.com.au/s-ad/queanbeyan/tvs/42-inch-sony-bravia-tv-with-a-remote-/1263047646,200.0,Queanbeyan,42.0,2020-12-06,2020-12-06,Sony,Used,,40-49 in,,,275.4278244521334
https://www.gumtree.com.au/s-ad/werribee/tvs/58-inch-chiq-smart-tv/1263047624,450.0,Werribee,58.0,2020-12-06,2020-12-06,Other,Used,LED LCD,50-60 in,2160p (4K),Contactless trade,468.0846145565211
https://www.gumtree.com.au/s-ad/morningside/tvs/turn-your-dumb-tv-into-a-smart-tv-free-post/1263047496,99.0,Morningside,,2020-12-06,2020-12-06,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/ellenbrook/tvs/50-tv/1263047457,85.0,Ellenbrook,50.0,2020-12-06,2020-12-06,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/morningside/tvs/watch-free-movies-tv-series-sports-play-games-and-more-free-post/1263047353,99.0,Morningside,,2020-12-06,2020-12-06,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/skye/tvs/hisense-smart-tv-55inch/1263047344,400.0,Skye,55.0,2020-12-06,2020-12-06,Hisense,Used,,50-60 in,,,332.37033231482485
https://www.gumtree.com.au/s-ad/coopers-plains/tvs/sony-46-lcd/1263047220,250.0,Coopers Plains,46.0,2020-12-06,2020-12-06,Sony,Used,LCD,40-49 in,,,258.5289937552883
https://www.gumtree.com.au/s-ad/malvern/tvs/loewe-tv-for-sale-100-fantastic-condition-/1263046949,100.0,Malvern,,2020-12-06,2020-12-06,Other,Used,CRT,Other,1080p,,414.0481416926487
https://www.gumtree.com.au/s-ad/petersham/tvs/jvc-4k-55-inch-tv/1263046766,290.0,Petersham,55.0,2020-12-06,2020-12-06,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/sandy-bay/tvs/soniq-43-inch-led-lcd-android-smart-tv-full-hd-/1263046662,260.0,Sandy Bay,43.0,2020-12-06,2020-12-06,SONIQ,Used,LED LCD,40-49 in,1080p,,171.41429463716472
https://www.gumtree.com.au/s-ad/mandurah/tvs/samsung-42in-tv-w-remote-dvd-player/1263046637,100.0,Mandurah,,2020-12-06,2020-12-06,Samsung,Used,Plasma,,,,177.69501496605534
https://www.gumtree.com.au/s-ad/rivervale/tvs/hisence-43inch-series-6-brand-new-smart-tv-in-box-/1263046453,450.0,Rivervale,43.0,2020-12-06,2020-12-06,Hisense,New,,,,,530.5915413716875
https://www.gumtree.com.au/s-ad/hampton-park/tvs/hisense-32inch-full-hd-lcd-tv-no-remote/1263046184,45.0,Hampton Park,32.0,2020-12-06,2020-12-06,Hisense,Used,LCD,,,,193.93203349049253
https://www.gumtree.com.au/s-ad/st-kilda-east/tvs/lg-4k-tv/1263046011,950.0,St Kilda East,,2020-12-06,2020-12-06,LG,Used,LED,50-60 in,2160p (4K),,573.2288323672724
https://www.gumtree.com.au/s-ad/chatswood/tvs/hisense-32-inch-hd-tv-with-remote-and-manual/1263045897,150.0,Chatswood,32.0,2020-12-06,2020-12-06,Hisense,Used,LCD,30-39 in,768p,,162.69879591536952
https://www.gumtree.com.au/s-ad/gillieston-heights/tvs/bulk-lg-tv-60-inch-plasma-boards/1263045508,700.0,Gillieston Heights,60.0,2020-12-06,2020-12-06,LG,Used,Plasma,50-60 in,,,261.68618897112947
https://www.gumtree.com.au/s-ad/northfield/tvs/lg-60-inch-smart-tv/1263045138,700.0,Northfield,60.0,2020-12-06,2020-12-06,LG,Used,LED,50-60 in,,Contactless trade,406.5808658071855
https://www.gumtree.com.au/s-ad/butler/tvs/hisense-43-4k-hdr-10/1263045103,300.0,Butler,43.0,2020-12-06,2020-12-06,,Used,,,,,263.26823597802127
https://www.gumtree.com.au/s-ad/campsie/tvs/42-inches-samsung-tv/1263044976,1.0,Campsie,42.0,2020-12-06,2020-12-06,Samsung,Used,,,,,298.3310205879679
https://www.gumtree.com.au/s-ad/kippa-ring/tvs/-brand-new-hisense-55-fhd-led-smart-tv-series-4-55n4/1263044225,420.0,Kippa-ring,55.0,2020-12-06,2020-12-06,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/doncaster-east/tvs/samsung-tv-65-inch-the-frame-plus-studio-stand-and-frame/1263044068,1700.0,Doncaster East,65.0,2020-12-06,2020-12-06,Samsung,Used,,,,,371.02770999319904
https://www.gumtree.com.au/s-ad/ascot-park/tvs/sanyo-60-inch-television/1263043857,130.0,Ascot Park,60.0,2020-12-06,2020-12-06,Other,Used,Plasma,50-60 in,Other,,-3.6033295100317275
https://www.gumtree.com.au/s-ad/hurstville-grove/tvs/great-quality-sony-52-inch-lcd-tv-made-in-japan-near-new-condition-/1263043811,150.0,Hurstville Grove,52.0,2020-12-06,2020-12-06,Sony,Used,LCD,50-60 in,1080p,,304.3751819489847
https://www.gumtree.com.au/s-ad/macquarie-park/tvs/samsung-series-9-65-4k-quantum-dot-suhd-smart-tv-/1263043768,1500.0,Macquarie Park,65.0,2020-12-06,2020-12-06,Samsung,Used,QLED,Other,2160p (4K),,2002.8105130416643
https://www.gumtree.com.au/s-ad/belconnen/tvs/samsung-hd-40-inch-tv/1263043659,165.0,Belconnen,40.0,2020-12-06,2020-12-06,,New,,,,,526.1358518887118
https://www.gumtree.com.au/s-ad/caulfield/tvs/tcl-4k-55inch-smart-tv/1263043654,450.0,Caulfield,55.0,2020-12-06,2020-12-06,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/belconnen/tvs/samsung-40-hd-tv-and-stand-bracket/1263043602,250.0,Belconnen,40.0,2020-12-06,2020-12-06,,New,,,,,526.1358518887118
https://www.gumtree.com.au/s-ad/st-agnes/tvs/panasonic-viera-th-l42u20a-42-1080p-full-hd-lcd-television/1263043345,80.0,St Agnes,,2020-12-06,2020-12-06,LG,Used,LCD,40-49 in,1080p,,129.59535941295422
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/50-panasonic-viera-hdtv-digital-very-good-condition-working/1263043213,270.0,Mawson Lakes,50.0,2020-12-06,2020-12-06,Panasonic,Used,,,,,232.37939322894476
https://www.gumtree.com.au/s-ad/mulgrave/tvs/samsung-55-tv-for-parts-screen-damaged-/1263043170,80.0,Mulgrave,55.0,2020-12-06,2020-12-06,Samsung,Used,,,,,339.42045373005504
https://www.gumtree.com.au/s-ad/pyrmont/tvs/panasonic-42-inches-plasma-tv-full-hd/1263043138,250.0,Pyrmont,42.0,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,1080p,,74.21027060818014
https://www.gumtree.com.au/s-ad/north-ryde/tvs/samsung-60-inch-smart-3d-fhd-200hz-slim-led-tv-all-accessories-all-the/1263042849,700.0,North Ryde,60.0,2020-12-06,2020-12-06,,Used,,,,,317.00057162536604
https://www.gumtree.com.au/s-ad/perth/tvs/tcl-55-139-cm-fhd-led-lcd-smart-tv/1263042831,450.0,Perth,55.0,2020-12-06,2020-12-06,TCL,Used,LED LCD,50-60 in,,,209.65929014728044
https://www.gumtree.com.au/s-ad/merrylands/tvs/sony-40-inch-full-hd-1080p-tv/1263042800,80.0,Merrylands,40.0,2020-12-06,2020-12-06,Sony,Used,LED,40-49 in,1080p,Contactless trade,302.22317627871723
https://www.gumtree.com.au/s-ad/west-hobart/tvs/18-5-palsonic-tv/1263042422,30.0,West Hobart,18.0,2020-12-06,2020-12-06,Other,Used,,Less than 20 in,,,-29.64745740864771
https://www.gumtree.com.au/s-ad/kenmore/tvs/sony-40-ex520-series-full-hd-bravia-lcd-tv/1263042336,150.0,Kenmore,40.0,2020-12-06,2020-12-06,Sony,Used,LCD,40-49 in,1080p,,209.1411543628075
https://www.gumtree.com.au/s-ad/benalla/tvs/2020-samsung-4k-65-bought-brand-new-1500-want-1200-ono/1263042311,,Benalla,65.0,2020-12-06,2020-12-06,Samsung,New,LED LCD,50-60 in,2160p (4K),Contactless trade,949.7931159869377
https://www.gumtree.com.au/s-ad/ermington/tvs/lg-tv-stanf-55uf680t-55uh605t-55uh615t/1263042027,100.0,Ermington,,2020-12-06,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/garbutt/tvs/sony-bravia-kdl-32ex500/1263041765,150.0,Garbutt,,2020-12-06,2020-12-06,Sony,Used,,,,,257.25165080587584
https://www.gumtree.com.au/s-ad/hornsby/tvs/pioneer-50inch-plasma-tv-television/1263041175,300.0,Hornsby,50.0,2020-12-06,2020-12-06,,Used,Plasma,,,,204.03892723997302
https://www.gumtree.com.au/s-ad/merrylands/tvs/kogan-43-4k-smart-tv/1263040870,250.0,Merrylands,43.0,2020-12-06,2020-12-06,Kogan,Used,LED,40-49 in,2160p (4K),,368.9868385394013
https://www.gumtree.com.au/s-ad/wollongong/tvs/samsung-32-inch-smart-tv/1263040792,250.0,Wollongong,32.0,2020-12-06,2020-12-06,Samsung,Used,LED,30-39 in,,,279.02754291691014
https://www.gumtree.com.au/s-ad/mount-lewis/tvs/panasonic-128cm-plasma-tv-excellent-condition/1263040583,110.0,Mount Lewis,50.0,2020-12-06,2020-12-06,Panasonic,Used,Plasma,50-60 in,,,187.2248813236942
https://www.gumtree.com.au/s-ad/bentley/tvs/older-lg-tv/1263040525,30.0,Bentley,,2020-12-06,2020-12-06,LG,Used,,,,,210.66602210305732
https://www.gumtree.com.au/s-ad/port-elliot/tvs/36-inch-polaroid-tv/1263040315,150.0,Port Elliot,36.0,2020-12-06,2020-12-06,,Used,,30-39 in,,,174.00531110859248
https://www.gumtree.com.au/s-ad/raby/tvs/tv-with-tv-stand-for-both/1263039769,1000.0,Raby,,2020-12-06,2020-12-06,Samsung,Used,LED,40-49 in,1080p,,286.96209767761815
https://www.gumtree.com.au/s-ad/padbury/tvs/22-samsung-lcd-television/1263039672,55.0,Padbury,,2020-12-06,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/ellenbrook/tvs/lcd-tv-with-free-indoor-antenna/1263039408,60.0,Ellenbrook,,2020-12-06,2020-12-06,TCL,Used,LCD,,,,24.350867705717462
https://www.gumtree.com.au/s-ad/taylors-beach/tvs/lg-50-plasma-tv/1263038962,250.0,Taylors Beach,50.0,2020-12-06,2020-12-06,LG,Used,Plasma,,,,193.879056490987
https://www.gumtree.com.au/s-ad/maroubra/tvs/tv/1263038955,80.0,Maroubra,,2020-12-06,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/huntingdale/tvs/lg-oled-curved-smart-tv-great-condition/1263038663,1150.0,Huntingdale,,2020-12-06,2020-12-06,LG,Used,LED,50-60 in,1080p,,295.88403676277557
https://www.gumtree.com.au/s-ad/gosnells/tvs/sony-bravia-tv-pc-monitor/1263038647,340.0,Gosnells,,2020-12-06,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/coorparoo/tvs/samsung-tv/1263038568,250.0,Coorparoo,,2020-12-06,2020-12-06,Samsung,Used,,40-49 in,,,237.9439592348984
https://www.gumtree.com.au/s-ad/blacktown/tvs/free-sony-tv/1263038496,,Blacktown,,2020-12-06,2020-12-06,Sony,Used,,,,,257.25165080587584
https://www.gumtree.com.au/s-ad/armadale/tvs/sony-49-inch-4k-android-tv/1263038073,680.0,Armadale,49.0,2020-12-06,2020-12-06,Sony,Used,LCD,40-49 in,2160p (4K),,514.9324806041341
https://www.gumtree.com.au/s-ad/chapel-hill/tvs/panasonic-65-inch/1263037884,550.0,Chapel Hill,65.0,2020-12-06,2020-12-06,Panasonic,Used,,Other,,,814.8947902822156
https://www.gumtree.com.au/s-ad/gwelup/tvs/42-inch-plasma-tv/1263037868,40.0,Gwelup,42.0,2020-12-06,2020-12-06,LG,Used,,,,,249.9476396027208
https://www.gumtree.com.au/s-ad/pooraka/tvs/panasonic-viera-46-full-hd-digital-clear-picture-very-good-condition/1263037560,210.0,Pooraka,46.0,2020-12-06,2020-12-06,Panasonic,Used,Plasma,,1080p,,107.95861696684372
https://www.gumtree.com.au/s-ad/parramatta/tvs/flat-screen-hd-tv-not-smart-32inch/1263037353,60.0,Parramatta,32.0,2020-12-06,2020-12-06,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/ferndale/tvs/32-samsung-tv-with-remote/1263037257,100.0,Ferndale,,2020-12-06,2020-12-06,Samsung,Used,,,,,259.04940308830436
https://www.gumtree.com.au/s-ad/molendinar/tvs/lcd-samsung-tv-32-in-excellent-condition/1263037215,100.0,Molendinar,32.0,2020-12-06,2020-12-06,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/toongabbie/tvs/bauhn-40inch-full-hd-tv-with-build-in-dvd-player/1263036450,120.0,Toongabbie,40.0,2020-12-06,2020-12-06,,Used,,,,,253.78605909907805
https://www.gumtree.com.au/s-ad/canning-vale/tvs/panasonic-42inch-plasma-tv-stand-50/1263036439,50.0,Canning Vale,42.0,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,,,104.63375624277455
https://www.gumtree.com.au/s-ad/melbourne-cbd/tvs/sony-bravia-49-full-hd-television-model-no-w66e/1263036101,450.0,Melbourne CBD,,2020-12-06,2020-12-06,Sony,Used,LED,40-49 in,1080p,,285.1643453951896
https://www.gumtree.com.au/s-ad/fairfield/tvs/50-inch-falcon-tv/1263035932,280.0,Fairfield,50.0,2020-12-06,2020-12-06,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/tiwi/tvs/soniq-tv-won-t-turn-on/1263035347,20.0,Tiwi,,2020-12-06,2020-12-06,SONIQ,Used,,40-49 in,,,120.19967476507014
https://www.gumtree.com.au/s-ad/doncaster/tvs/soniq-50inch-tv-for-sale/1263034725,250.0,Doncaster,50.0,2020-12-06,2020-12-06,SONIQ,Used,Other,50-60 in,Other,,305.9150518887521
https://www.gumtree.com.au/s-ad/pallara/tvs/samsung-plasma-50-inch-tv-for-just-220-in-brand-new-condition/1263034719,220.0,Pallara,50.0,2020-12-06,2020-12-06,Samsung,Used,Plasma,,,,242.26243747623408
https://www.gumtree.com.au/s-ad/kingsbury/tvs/32-smart-tv-hd/1263034594,180.0,Kingsbury,32.0,2020-12-06,2020-12-06,Panasonic,Used,LED,30-39 in,,Contactless trade,171.88877518386462
https://www.gumtree.com.au/s-ad/canley-heights/tvs/55-139cm-full-hd-smart-3d-led-lcd-tv/1263034421,100.0,Canley Heights,54.0,2020-12-06,2020-12-06,,Used,,,,,298.03621786747965
https://www.gumtree.com.au/s-ad/ashfield/tvs/brand-new-sony-65-inch-old-led/1263033907,3400.0,Ashfield,65.0,2020-12-06,2020-12-06,Sony,New,OLED,Other,2160p (4K),,2344.0385652921163
https://www.gumtree.com.au/s-ad/west-pennant-hills/tvs/bauhn-aldi-42-inch-tv-in-excellent-condition/1263030055,75.0,West Pennant Hills,42.0,2020-12-06,2020-12-06,Other,Used,LED LCD,40-49 in,1080p,,98.76422422409661
https://www.gumtree.com.au/s-ad/panania/tvs/sony-lcd-digital-colour-52-tv-model-no-kdl-52z4500-pick-up-only/1263029855,400.0,Panania,52.0,2020-12-06,2020-12-06,,Used,,,,,291.7147666148509
https://www.gumtree.com.au/s-ad/cameron-park/tvs/panasonic-42-inch-plasma-tv/1263029684,40.0,Cameron Park,42.0,2020-12-06,2020-12-06,Panasonic,Used,,40-49 in,,,185.98814436502357
https://www.gumtree.com.au/s-ad/hamilton-hill/tvs/tcl-55-smart-tv/1263029590,150.0,Hamilton Hill,55.0,2020-12-06,2020-12-06,TCL,Used,LED,50-60 in,,,249.90515184388357
https://www.gumtree.com.au/s-ad/wanneroo/tvs/samsung-40-inch-smart-tv/1263029354,140.0,Wanneroo,40.0,2020-12-06,2020-12-06,Samsung,Used,,40-49 in,,,270.9041254819331
https://www.gumtree.com.au/s-ad/zetland/tvs/chiq-u50h10-50-flat-screen-smart-tv/1263028931,400.0,Zetland,50.0,2020-12-06,2020-12-06,Other,Used,Other,50-60 in,2160p (4K),,609.786287281727
https://www.gumtree.com.au/s-ad/taylors-lakes/tvs/sony-lcd-digital-colour-tv/1263028786,150.0,Taylors Lakes,,2020-12-06,2020-12-06,Sony,New,LCD,,,,500.059710393407
https://www.gumtree.com.au/s-ad/mildura-centre/tvs/awa-29-inch-hd-tv/1263028775,70.0,Mildura Centre,29.0,2020-12-06,2020-12-06,Other,Used,LED LCD,20-29 in,,,-23.32977316772258
https://www.gumtree.com.au/s-ad/ridgewood/tvs/tv-42-samsung-plasma-no-remote-/1263028710,120.0,Ridgewood,42.0,2020-12-06,2020-12-06,Samsung,Used,Plasma,40-49 in,1080i,,230.99974238935766
https://www.gumtree.com.au/s-ad/stirling/tvs/pioneer-50in-tv-with-built-in-tuner/1263028636,100.0,Stirling,,2020-12-06,2020-12-06,,Used,,50-60 in,,,257.0257690690417
https://www.gumtree.com.au/s-ad/magill/tvs/samsung-65-inch-q70t-4k-ultra-hd-hdr-smart-qled-tv-2020-/1263028608,2000.0,Magill,65.0,2020-12-06,2020-12-06,Samsung,Used,QLED,Other,2160p (4K),,2002.8105130416643
https://www.gumtree.com.au/s-ad/wollongong/tvs/sony-bravia-4d-49-tv-model-49x7000d/1263028481,400.0,Wollongong,,2020-12-06,2020-12-06,Sony,Used,LED LCD,40-49 in,2160p (4K),,522.2632793030834
https://www.gumtree.com.au/s-ad/templestowe/tvs/kogan-46-full-hd-led-tv/1263027835,125.0,Templestowe,46.0,2020-12-06,2020-12-06,Kogan,Used,LED,40-49 in,,,131.54770544844206
https://www.gumtree.com.au/s-ad/albion/tvs/31-5-80cm-led-lcd-tv/1263027678,100.0,Albion,31.0,2020-12-06,2020-12-06,Other,Used,LED LCD,30-39 in,,,48.38732633741064
https://www.gumtree.com.au/s-ad/nollamara/tvs/17-inch-tv-and-dvd-player/1263027586,20.0,Nollamara,17.0,2020-12-06,2020-12-06,,Used,,Less than 20 in,,,116.20193598535883
https://www.gumtree.com.au/s-ad/north-lake/tvs/24-inch-tv-with-remote/1263027610,90.0,North Lake,24.0,2020-12-06,2020-12-06,,Used,,,,,203.2144490780476
https://www.gumtree.com.au/s-ad/perth/tvs/samsung-50-4k-uhd-hdr-smart-tv-/1263027490,650.0,Perth,50.0,2020-12-06,2020-12-06,Samsung,Used,LED LCD,50-60 in,2160p (4K),,645.9337741660952
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/40-tv/1263027437,100.0,Mawson Lakes,40.0,2020-12-06,2020-12-06,,Used,,,,,253.78605909907805
https://www.gumtree.com.au/s-ad/bedford/tvs/samsung-42inch-plasma-tv/1263027383,10.0,Bedford,42.0,2020-12-06,2020-12-06,Samsung,Used,Plasma,40-49 in,,,195.8711886123129
https://www.gumtree.com.au/s-ad/jondaryan/tvs/vivo-40in-tv-with-google-chromcast-dongle/1263027265,100.0,Jondaryan,,2020-12-06,2020-12-06,Other,Used,LCD,40-49 in,,,21.16859677621369
https://www.gumtree.com.au/s-ad/mcmahons-point/tvs/new-phillips-6100-tv-50-/1262118976,550.0,McMahons Point,,2020-12-06,2020-12-06,Other,New,LED,50-60 in,,,459.80706691566894
https://www.gumtree.com.au/s-ad/epping/tvs/wanted-4k-65-inch-tv/1263027029,450.0,Epping,65.0,2020-12-06,2020-12-06,,Used,,,,,332.80419975693803
https://www.gumtree.com.au/s-ad/templestowe/tvs/65-inch-panasonic-tv/1263026793,800.0,Templestowe,65.0,2020-12-06,2020-12-06,Panasonic,Used,,,,,279.79027762366076
https://www.gumtree.com.au/s-ad/parramatta/tvs/hd-lcd-tv-40-inch-not-smart-tv/1263026588,40.0,Parramatta,40.0,2020-12-06,2020-12-06,,Used,,,,,253.78605909907805
https://www.gumtree.com.au/s-ad/northcote/tvs/panasonic-viera-plasma-tv-42-inch/1263026544,70.0,Northcote,42.0,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,,,104.63375624277455
https://www.gumtree.com.au/s-ad/parramatta/tvs/lcd-tv-32-inch-no-smart-tv/1263026272,20.0,Parramatta,32.0,2020-12-06,2020-12-06,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/gordon/tvs/60-inch-plasma-tv/1263026163,250.0,Gordon,60.0,2020-12-06,2020-12-06,,Used,,,,,317.00057162536604
https://www.gumtree.com.au/s-ad/doolandella/tvs/sony-bravia-65-led-uhd-4k-hdr-android-smart-tv/1263026052,999.0,Doolandella,65.0,2020-12-06,2020-12-06,Other,Used,Other,Other,Other,,782.7412279382709
https://www.gumtree.com.au/s-ad/ardross/tvs/sony-bravia-kdl-46ex500-lcd-digital-tv/1263025756,190.0,Ardross,,2020-12-06,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/robina/tvs/soniq-tv-for-sale/1263025735,100.0,Robina,,2020-12-06,2020-12-06,SONIQ,Used,,,,,141.30511861847611
https://www.gumtree.com.au/s-ad/ballajura/tvs/sell-electroview/1263025129,100.0,Ballajura,,2020-12-06,2020-12-06,,Used,,40-49 in,,,199.72044899863732
https://www.gumtree.com.au/s-ad/rossmoyne/tvs/samsung-flatscreen/1263024811,175.0,Rossmoyne,,2020-12-06,2020-12-06,Samsung,Used,,,,,259.04940308830436
https://www.gumtree.com.au/s-ad/smithfield-plains/tvs/31-5in-hd-led-lcd-tv/1263024777,100.0,Smithfield Plains,,2020-12-06,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/the-gardens/tvs/panasonic-40-inch-lcd-tv-th-40c400a-/1263023065,100.0,The Gardens,40.0,2020-12-06,2020-12-06,Panasonic,Used,LCD,40-49 in,1080p,Contactless trade,103.8001389121905
https://www.gumtree.com.au/s-ad/blacktown/tvs/60-inch-lg-tv-selling-asap/1263024494,450.0,Blacktown,60.0,2020-12-06,2020-12-06,LG,Used,,50-60 in,,,343.0405770933785
