Url,Price,Suburb,Date Listed,Last Edited,Brand,Condition,Display Technology,Screen Size,size_inch,Max. Resolution,COVID-19 Safety
https://www.gumtree.com.au/s-ad/darlinghurst/tvs/40-sony-bravia-tv/1262991798,200.0,Darlinghurst,2020-12-06,2020-12-06,Sony,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/castlecrag/tvs/fujitsu-42-inch-plasma-tv/1262991777,,Castlecrag,2020-12-06,2020-12-06,Other,Used,Plasma,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/albion/tvs/32-inch-tv/1262991731,60.0,Albion,2020-12-06,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/darlinghurst/tvs/55-sony-bravia-tv/1262991657,200.0,Darlinghurst,2020-12-06,2020-12-06,Sony,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/randwick/tvs/hisense-55-rg-4k-uhd-smart-led-tv/1262991215,650.0,Randwick,2020-12-06,2020-12-06,Hisense,Used,LED,50-60 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/wynn-vale/tvs/palsonic-38cm-lcd-tv-with-dvd/1262991118,40.0,Wynn Vale,2020-12-06,2020-12-06,,Used,,,14.0,,
https://www.gumtree.com.au/s-ad/morphett-vale/tvs/panasonic-viera-led-lcd-full-hd-tv-39-/1262990962,130.0,Morphett Vale,2020-12-06,2020-12-06,,Used,,,39.0,,
https://www.gumtree.com.au/s-ad/colyton/tvs/hisense-tv-with-tv-stand/1262990679,20.0,Colyton,2020-12-06,2020-12-06,Hisense,Used,,,,,
https://www.gumtree.com.au/s-ad/mount-druitt/tvs/tcl-50-4k-uhd-smart-android-tv/1262990609,375.0,Mount Druitt,2020-12-06,2020-12-06,Other,Used,LED,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/albion/tvs/40-inch-tv/1262990269,80.0,Albion,2020-12-06,2020-12-06,,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/invermay/tvs/used-tv-with-remote-50/1262990081,50.0,Invermay,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/epping/tvs/tcl-50-inch-ulta-hd-tv/1262990053,400.0,Epping,2020-12-06,2020-12-06,,Used,LED LCD,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/south-toowoomba/tvs/soniq-32-tv-e32w13b-au-led-hd/1262989982,85.0,South Toowoomba,2020-12-06,2020-12-06,SONIQ,Used,LED,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/tempe/tvs/lg-55inch-tv-excellent-condition/1262989887,250.0,Tempe,2020-12-06,2020-12-06,LG,Used,Other,50-60 in,55.0,,Contactless trade
https://www.gumtree.com.au/s-ad/lilydale/tvs/teac-lcd-tv-television-with-remote-model-number-lcd222hd/1262989871,40.0,Lilydale,2020-12-06,2020-12-06,TEAC,Used,LCD,,,,Contactless trade
https://www.gumtree.com.au/s-ad/georges-hall/tvs/toshiba-32-inch/1262989847,50.0,Georges Hall,2020-12-06,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/north-narrabeen/tvs/samsung-32-hd-lcd-tv/1262989839,50.0,North Narrabeen,2020-12-06,2020-12-06,Samsung,Used,LCD,30-39 in,32.0,768p,
https://www.gumtree.com.au/s-ad/georges-hall/tvs/42-inch-lg/1262989515,100.0,Georges Hall,2020-12-06,2020-12-06,LG,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/acacia-ridge/tvs/samsung-55-tv/1262989035,350.0,Acacia Ridge,2020-12-06,2020-12-06,Samsung,Used,LCD,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/merrylands/tvs/tcl-32-tv-017200107485-was-199-00/1262988993,150.0,Merrylands,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/burswood/tvs/teco-26-tv/1262988881,50.0,Burswood,2020-12-06,2020-12-06,,Used,,,26.0,,
https://www.gumtree.com.au/s-ad/chirnside-park/tvs/plasma-tv-41inch/1262988344,,Chirnside Park,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,41.0,,
https://www.gumtree.com.au/s-ad/kelmscott/tvs/tv-23-lcd-tcl/1262988297,45.0,Kelmscott,2020-12-06,2020-12-06,TCL,Used,LCD,,23.0,,
https://www.gumtree.com.au/s-ad/clovelly/tvs/samsung-series-8-3d-led-55-inch-tv-ua55c8000-/1262988249,150.0,Clovelly,2020-12-06,2020-12-06,Samsung,Used,LED,50-60 in,55.0,Other,
https://www.gumtree.com.au/s-ad/bankstown/tvs/lg-42-inch-lcd-analogue-tv-not-digital-016700127191/1262987877,29.0,Bankstown,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/canada-bay/tvs/regal-tv-avera-integrated-digital-hdtv/1262987417,200.0,Canada Bay,2020-12-06,2020-12-06,Other,Used,,40-49 in,,,
https://www.gumtree.com.au/s-ad/st-kilda-west/tvs/80-cm-samsung-television/1262987268,30.0,St Kilda West,2020-12-06,2020-12-06,Samsung,Used,,,31.0,,
https://www.gumtree.com.au/s-ad/tarneit/tvs/samsung-smart-tv-for-sale/1262987098,800.0,Tarneit,2020-12-06,2020-12-06,Samsung,Used,LED LCD,50-60 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/pimpama/tvs/50-philips-4k-uhd-led-lcd-smart-tv/1262986782,500.0,Pimpama,2020-12-06,2020-12-06,Other,Used,,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/highbury/tvs/lg-60-inch-plasma-tv/1262986671,250.0,Highbury,2020-12-06,2020-12-06,LG,Used,Plasma,50-60 in,60.0,,
https://www.gumtree.com.au/s-ad/braddon/tvs/blaupunkt-58-4k-ultra-hd-smart-tv/1262986573,350.0,Braddon,2020-12-06,2020-12-06,,Used,,,58.0,,
https://www.gumtree.com.au/s-ad/mandurah/tvs/smart-tv-new-only-5-days-old/1262986552,350.0,Mandurah,2020-12-06,2020-12-06,,New,,,,,
https://www.gumtree.com.au/s-ad/salisbury/tvs/hisense-smart-tv-55-inch-sliver-frame-for-499-/1262294802,499.0,Salisbury,2020-12-06,2020-12-06,Hisense,Used,LCD,50-60 in,55.0,,
https://www.gumtree.com.au/s-ad/the-vines/tvs/26-inch-tv-samsung-bluray-player/1262985777,100.0,The Vines,2020-12-06,2020-12-06,Samsung,New,,20-29 in,26.0,,
https://www.gumtree.com.au/s-ad/rose-bay/tvs/samsung-qled-2019-82-inch-4k-tv/1262985744,4000.0,Rose Bay,2020-12-06,2020-12-06,Samsung,Used,QLED,,82.0,,
https://www.gumtree.com.au/s-ad/greenwith/tvs/samsung-tv/1262985445,220.0,Greenwith,2020-12-06,2020-12-06,Samsung,Used,,50-60 in,,,
https://www.gumtree.com.au/s-ad/athelstone/tvs/50-tv-need-gone-today-/1262985235,50.0,Athelstone,2020-12-06,2020-12-06,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/kersbrook/tvs/50-inch-full-hd-hdmi-plasma-hitachi-tv-with-remote-excellent-condition/1262985213,100.0,Kersbrook,2020-12-06,2020-12-06,Other,Used,Plasma,50-60 in,50.0,1080p,
https://www.gumtree.com.au/s-ad/west-richmond/tvs/samsung-50-inch-50-plasma-tv/1262984723,150.0,West Richmond,2020-12-06,2020-12-06,Samsung,Used,Plasma,50-60 in,50.0,1080p,
https://www.gumtree.com.au/s-ad/bonython/tvs/smart-tv-4k-uhd-58-for-sale/1262984608,350.0,Bonython,2020-12-06,2020-12-06,Other,New,LED LCD,50-60 in,58.0,2160p (4K),
https://www.gumtree.com.au/s-ad/carindale/tvs/samsung-la40c650l1f-series-6-40-full-hd-lcd-tv/1262984496,200.0,Carindale,2020-12-06,2020-12-06,Samsung,Used,LCD,40-49 in,,1080p,
https://www.gumtree.com.au/s-ad/torrensville/tvs/dick-smith-23-5-inch-hd-lcd-tv/1262984495,130.0,Torrensville,2020-12-06,2020-12-06,,Used,,,23.0,,
https://www.gumtree.com.au/s-ad/edinburgh/tvs/panasonic-46-viera-plasma-tv/1262984412,250.0,Edinburgh,2020-12-06,2020-12-06,Panasonic,Used,Plasma,40-49 in,46.0,,
https://www.gumtree.com.au/s-ad/camberwell/tvs/50-inch-lg-hd-led-tv/1262984411,100.0,Camberwell,2020-12-06,2020-12-06,LG,Used,LED,50-60 in,50.0,1080p,
https://www.gumtree.com.au/s-ad/south-melbourne/tvs/2mnth-old-kogan-55-4k-uhd-series-9-hdr-led-smart-tv-android-tv/1262975772,400.0,South Melbourne,2020-12-06,2020-12-06,Kogan,Used,OLED,50-60 in,55.0,2160p (4K),Contactless trade
https://www.gumtree.com.au/s-ad/port-lincoln/tvs/panasonic-viera-tv/1262984241,100.0,Port Lincoln,2020-12-06,2020-12-06,Panasonic,Used,LCD,,,,
https://www.gumtree.com.au/s-ad/gordon/tvs/nec-tv-with-remote/1262984209,5.0,Gordon,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/torrensville/tvs/palsonic-18-5-inch-hd-lcd-tv/1262984021,50.0,Torrensville,2020-12-06,2020-12-06,,Used,,,18.0,,
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/lg-65-oled-cx-4k-smart-cinema-2020-model-1-year-warranty-zippay/1262983980,2999.0,Oakleigh South,2020-12-06,2020-12-06,LG,New,OLED,Other,65.0,2160p (4K),
https://www.gumtree.com.au/s-ad/gordon/tvs/sanyo-tv-with-remote/1262983912,5.0,Gordon,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/oakleigh-south/tvs/lg-75-4k-hdr-smart-wifi-led-tv-2020-model-1-year-warranty-zippay/1262983799,1495.0,Oakleigh South,2020-12-06,2020-12-06,LG,New,LED,Other,75.0,2160p (4K),
https://www.gumtree.com.au/s-ad/point-cook/tvs/samsung-50-hd-led-smart-tv/1262983778,340.0,Point Cook,2020-12-06,2020-12-06,Samsung,Used,LED,50-60 in,50.0,1080p,
https://www.gumtree.com.au/s-ad/medina/tvs/tv-panasonic-plasma-55-viera-280/1262983755,280.0,Medina,2020-12-06,2020-12-06,,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/gordon/tvs/sony-trinitron-tv-with-remote/1262983588,5.0,Gordon,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/hobart-cbd/tvs/32-inch-lg-tv-for-sale/1262983140,45.0,Hobart CBD,2020-12-06,2020-12-06,LG,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/annerley/tvs/65-samsung-smart-full-hd-led-tv/1262983095,350.0,Annerley,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/risdon-vale/tvs/tv-don-t-use-any-more-but-still-good/1262983006,70.0,Risdon Vale,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/doolandella/tvs/lg-65-4k-oled-smart-tv/1262982736,1100.0,Doolandella,2020-12-06,2020-12-06,Other,Used,Other,Other,65.0,Other,
https://www.gumtree.com.au/s-ad/seacombe-gardens/tvs/samsung-31-5-inch-tv-television-with-remote-two-available-/1262982484,80.0,Seacombe Gardens,2020-12-06,2020-12-06,Samsung,Used,LED LCD,30-39 in,31.0,,Contactless trade
https://www.gumtree.com.au/s-ad/worrigee/tvs/samsung-4k-uhd-50-inch-smart-tv-2015-/1262982301,620.0,Worrigee,2020-12-06,2020-12-06,Samsung,Used,,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/port-macquarie/tvs/tv-hitachi-good-working-order/1262982197,80.0,Port Macquarie,2020-12-06,2020-12-06,Other,Used,,30-39 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/kardinya/tvs/tv/1262982110,80.0,Kardinya,2020-12-06,2020-12-06,LG,Used,,,,,
https://www.gumtree.com.au/s-ad/roxburgh-park/tvs/lg-32-led-hd-tv/1262981901,80.0,Roxburgh Park,2020-12-06,2020-12-06,LG,Used,LED,,32.0,,
https://www.gumtree.com.au/s-ad/noranda/tvs/50-plasma-tv/1262981325,130.0,Noranda,2020-12-06,2020-12-06,SONIQ,Used,Plasma,50-60 in,50.0,1080i,
https://www.gumtree.com.au/s-ad/hillier/tvs/40-inch-falcon-start-tv/1262981112,250.0,Hillier,2020-12-06,2020-12-06,,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/australind/tvs/toshiba-integrated-digital-lcd-tv-hdmi/1262981113,110.0,Australind,2020-12-06,2020-12-06,Other,Used,LCD,30-39 in,,,
https://www.gumtree.com.au/s-ad/gleneagle/tvs/tv-tv-cabinet-surround-sound-speakers-dvd-player/1262980951,450.0,Gleneagle,2020-12-06,2020-12-06,LG,Used,,Other,,,
https://www.gumtree.com.au/s-ad/heathcote/tvs/sanyo-lcd-digital-tv-60cm-24-inch-model-lcd-24xr10f/1262980807,35.0,Heathcote,2020-12-06,2020-12-06,,Used,,,24.0,,
https://www.gumtree.com.au/s-ad/leppington/tvs/60-inch-hd-soniq-tv-and-soundbar/1262980253,550.0,Leppington,2020-12-06,2020-12-06,SONIQ,Used,,,60.0,,
https://www.gumtree.com.au/s-ad/maroochydore/tvs/viano-32-inch-tv/1262980124,100.0,Maroochydore,2020-12-06,2020-12-06,Other,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/merrylands/tvs/lg-signature-wallpaper-screen-only-017200103472-was-1-499-00/1262979493,600.0,Merrylands,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/elizabeth-vale/tvs/49-tv-not-working/1262979292,10.0,Elizabeth Vale,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/evatt/tvs/lg-plasma-tv/1262979215,40.0,Evatt,2020-12-06,2020-12-06,LG,Used,,,,,
https://www.gumtree.com.au/s-ad/annerley/tvs/31-5-dick-smith-hd-led-lcd-tv-/1262978871,100.0,Annerley,2020-12-06,2020-12-06,Other,Used,LED LCD,30-39 in,31.0,Other,
https://www.gumtree.com.au/s-ad/north-ryde/tvs/samsung-55-inch-4k-smart-uhd-200hz-super-slim-curved-led-tv-series-7-n/1262978872,999.0,North Ryde,2020-12-06,2020-12-06,,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/nicholls/tvs/32-inch-tv-for-sale/1262978751,150.0,Nicholls,2020-12-06,2020-12-06,LG,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/welby/tvs/panasonic-tv-roughly-50-inches/1262978726,50.0,Welby,2020-12-06,2020-12-06,Panasonic,Used,Other,40-49 in,50.0,Other,
https://www.gumtree.com.au/s-ad/caulfield-north/tvs/32-tv/1262978699,60.0,Caulfield North,2020-12-06,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/kanahooka/tvs/60-inch-lg-smart-tv-broken-screen/1262978517,150.0,Kanahooka,2020-12-06,2020-12-06,LG,Used,,50-60 in,60.0,,
https://www.gumtree.com.au/s-ad/armadale/tvs/samsung-crystal-4k-50-tv-with-xbox-one-s/1262978333,850.0,Armadale,2020-12-06,2020-12-06,Samsung,Used,LED LCD,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/hunters-hill/tvs/samsung-52-tv-1080p-hdtv-100-hz/1262976677,250.0,Hunters Hill,2020-12-06,2020-12-06,Samsung,Used,LCD,50-60 in,52.0,1080p,
https://www.gumtree.com.au/s-ad/maroubra/tvs/70-inch-4k-led-samsung-tv/1262976442,500.0,Maroubra,2020-12-06,2020-12-06,Samsung,Used,LED,Other,70.0,2160p (4K),
https://www.gumtree.com.au/s-ad/bulimba/tvs/samsung-26-inch-tv/1262975670,50.0,Bulimba,2020-12-06,2020-12-06,Samsung,Used,LED LCD,20-29 in,26.0,,
https://www.gumtree.com.au/s-ad/hampton-park/tvs/digital-tv-antenna-data-wall-mount-bracket-foxtel-dish-install/1262976091,190.0,Hampton Park,2020-12-06,2020-12-06,,New,,,,,
https://www.gumtree.com.au/s-ad/seven-hills/tvs/panasonic-42-led-lcd-tv-viera-th-42a400a/1262976010,300.0,Seven Hills,2020-12-06,2020-12-06,Panasonic,Used,LED,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/maroubra/tvs/samsung-55-smart-tv-for-quick-sale/1262975880,400.0,Maroubra,2020-12-06,2020-12-06,Samsung,Used,,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/coffs-harbour/tvs/hisense-hd-tv/1262975877,55.0,Coffs Harbour,2020-12-06,2020-12-06,Hisense,Used,,,,,
https://www.gumtree.com.au/s-ad/clayton-south/tvs/32-inch-81cm-full-hd-cinema-3d-led-lcd-tv/1262975447,180.0,Clayton South,2020-12-06,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/stafford/tvs/46-panasonic-tv-with-free-speakers/1262975101,50.0,Stafford,2020-12-06,2020-12-06,Panasonic,Used,,40-49 in,,,
https://www.gumtree.com.au/s-ad/coffs-harbour/tvs/hisense-full-hd-tv/1262975106,55.0,Coffs Harbour,2020-12-06,2020-12-06,Hisense,Used,,,,,
https://www.gumtree.com.au/s-ad/oakden/tvs/panasonic-50inch-plasma-tv/1262975062,100.0,Oakden,2020-12-06,2020-12-06,Panasonic,Used,Plasma,,50.0,,
https://www.gumtree.com.au/s-ad/doncaster/tvs/samsung-tv-26-inches/1262974885,45.0,Doncaster,2020-12-06,2020-12-06,Samsung,Used,,20-29 in,26.0,,
https://www.gumtree.com.au/s-ad/middle-park/tvs/plasma-tv/1262974837,,Middle Park,2020-12-06,2020-12-06,,Used,Plasma,,,,
https://www.gumtree.com.au/s-ad/bulimba/tvs/samsung-32-inch-tv/1262974792,100.0,Bulimba,2020-12-06,2020-12-06,Samsung,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/hornsby/tvs/samsung-40-inch-4k-tv-ua40ju6400w/1262973825,500.0,Hornsby,Yesterday,Yesterday,Samsung,Used,LED,40-49 in,40.0,2160p (4K),Contactless trade
https://www.gumtree.com.au/s-ad/randwick/tvs/plasma-tv/1262973818,150.0,Randwick,Yesterday,Yesterday,Panasonic,Used,Plasma,50-60 in,,,
https://www.gumtree.com.au/s-ad/werrington-downs/tvs/hisense-tv/1262973589,50.0,Werrington Downs,Yesterday,2020-12-06,Hisense,Used,Other,50-60 in,,Other,
https://www.gumtree.com.au/s-ad/aspley/tvs/42-samsung-smart-tv/1262973536,250.0,Aspley,Yesterday,2020-12-06,Samsung,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/hornsby/tvs/samsung-32inch-81cm-lcd-television/1262973060,120.0,Hornsby,Yesterday,2020-12-06,Samsung,Used,LCD,30-39 in,32.0,768p,Contactless trade
https://www.gumtree.com.au/s-ad/sydney-city/tvs/tv-55inch-led-100hz-lg/1262972778,199.0,Sydney City,Yesterday,Yesterday,LG,Used,LED LCD,50-60 in,55.0,1080p,
https://www.gumtree.com.au/s-ad/moonee-ponds/tvs/hisense-smart-tv-tv-set/1262972476,400.0,Moonee Ponds,Yesterday,2020-12-06,Hisense,Used,LED,40-49 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/chatswood-west/tvs/panasonic-32-television-/1262972332,60.0,Chatswood West,Yesterday,Yesterday,Panasonic,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/richlands/tvs/samsung-65-inches-165cm-full-hd-3d-led-lcd-smart-tv-perfect-condition-/1262972300,950.0,Richlands,Yesterday,Yesterday,Other,Used,Other,Other,65.0,Other,
https://www.gumtree.com.au/s-ad/kariong/tvs/free-tv-samsung-26-inch/1262972036,,Kariong,Yesterday,Yesterday,Samsung,Used,Other,20-29 in,26.0,,
https://www.gumtree.com.au/s-ad/lalor/tvs/42-inch-smart-sony-tv/1262971919,400.0,Lalor,Yesterday,Yesterday,Sony,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/evanston-gardens/tvs/32inch-bravia-flat-screen/1262971302,30.0,Evanston Gardens,Yesterday,Yesterday,Sony,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/truganina/tvs/must-go-this-weekend-samsung-50-inch-tv/1262971289,120.0,Truganina,Yesterday,Yesterday,Samsung,Used,Plasma,50-60 in,50.0,,Contactless trade
https://www.gumtree.com.au/s-ad/kariong/tvs/tv-receiver-speakers-sub-woofer-and-stand/1262971265,100.0,Kariong,Yesterday,Yesterday,Panasonic,Used,LCD,30-39 in,,1080i,
https://www.gumtree.com.au/s-ad/quakers-hill/tvs/sony-46inch-lcd-tv-for-quick-sale/1262971144,150.0,Quakers Hill,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,46.0,1080p,
https://www.gumtree.com.au/s-ad/joyner/tvs/teac-tv-40-inch-screen/1262970899,50.0,Joyner,Yesterday,Yesterday,TEAC,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/alexandra-hills/tvs/32inch-hisense-tv/1262970817,80.0,Alexandra Hills,Yesterday,Yesterday,,Used,,,32.0,,Contactless trade
https://www.gumtree.com.au/s-ad/kellyville/tvs/sony-bravia-48-inches-smart-tv/1262970657,500.0,Kellyville,Yesterday,Yesterday,,Used,,,48.0,,
https://www.gumtree.com.au/s-ad/castle-hill/tvs/samsung-32-inch-flat-screen-hd-lcd-tv-with-stand/1262970361,140.0,Castle Hill,Yesterday,Yesterday,Samsung,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/austral/tvs/philips-colour-tv-excellent-condition-95cm-by-53cm-screen-size/1262970284,100.0,Austral,Yesterday,2020-12-06,Other,Used,Other,30-39 in,37.0,,
https://www.gumtree.com.au/s-ad/penrith/tvs/32-inch-hd-plasma-is-in-great-condition/1262970221,40.0,Penrith,Yesterday,Yesterday,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/point-cook/tvs/samsung-tv-55-in-full-hd-excellent-condition/1262970197,399.0,Point Cook,Yesterday,Yesterday,Samsung,Used,LED,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/bayswater/tvs/tv-21-5-led-lcd-with-dvd-player/1262970035,40.0,Bayswater,Yesterday,Yesterday,,Used,LED LCD,,21.0,,
https://www.gumtree.com.au/s-ad/allawah/tvs/42-hitachi-plasma-tv/1262969529,50.0,Allawah,Yesterday,Yesterday,Other,Used,Plasma,40-49 in,42.0,1080p,
https://www.gumtree.com.au/s-ad/winthrop/tvs/sony-bravia-kdl-52x3100-52inch-1080p-full-hd-tv/1262969417,200.0,Winthrop,Yesterday,Yesterday,Sony,Used,,,52.0,1080p,
https://www.gumtree.com.au/s-ad/upper-coomera/tvs/soniq-32-tv-basically-brand-new/1262969070,100.0,Upper Coomera,Yesterday,2020-12-06,SONIQ,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/marrickville/tvs/kogan-50-4k-uhd-hdr-led-tv-series-8-ju8300-/1262968945,350.0,Marrickville,Yesterday,Yesterday,Kogan,Used,LED,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/lane-cove/tvs/samsung-40inch-lcd-tv-/1262968761,150.0,Lane Cove,Yesterday,Yesterday,Samsung,Used,LCD,40-49 in,40.0,1080p,
https://www.gumtree.com.au/s-ad/bonner/tvs/32-lcd-sharp-aquos-tv-in-good-working-condition-with-remote-control/1262968461,90.0,Bonner,Yesterday,Yesterday,,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/hemmant/tvs/32-teac-telivision/1262968357,50.0,Hemmant,Yesterday,Yesterday,TEAC,Used,LCD,30-39 in,32.0,1080p,
https://www.gumtree.com.au/s-ad/glenfield/tvs/42-inch-lg-tv-with-wall-mount-250/1262968022,250.0,Glenfield,Yesterday,Yesterday,LG,Used,,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/hornsby/tvs/brand-new-lg-55inch-55un7300ptc-for-sale/1262967939,890.0,Hornsby,Yesterday,Yesterday,LG,New,LED,,55.0,,
https://www.gumtree.com.au/s-ad/ashfield/tvs/2010-sony-bravia-tv-42/1262967946,150.0,Ashfield,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,,,
https://www.gumtree.com.au/s-ad/blackburn/tvs/apple-tv-gen-3-excellent-condition-with-remote/1262967871,139.0,Blackburn,Yesterday,Yesterday,,Used,,,,,
https://www.gumtree.com.au/s-ad/ormeau/tvs/samsung-55-inch-ua55d6400um-tv/1262967770,350.0,Ormeau,Yesterday,Yesterday,,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/kincumber/tvs/television-55-in-uhd-led-bauhn/1262967749,225.0,Kincumber,Yesterday,Yesterday,Other,Used,LED,50-60 in,,,
https://www.gumtree.com.au/s-ad/greenslopes/tvs/55-samsung-smart-led-tv-curved/1262967674,720.0,Greenslopes,Yesterday,Yesterday,Samsung,Used,LED,,55.0,,
https://www.gumtree.com.au/s-ad/ashfield/tvs/2010-snoy-bravia-42-tv/1262967400,150.0,Ashfield,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,,,
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/lg-47-full-hd-3d-led-lcd-tv/1262967061,80.0,Baulkham Hills,Yesterday,Yesterday,LG,Used,LED LCD,40-49 in,47.0,1080p,
https://www.gumtree.com.au/s-ad/glen-iris/tvs/samsumg-50-inch-plasma-tv-ps50a650t1f/1262967059,170.0,Glen Iris,Yesterday,Yesterday,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/east-mackay/tvs/43-hisense-tv-4months-old-200/1262966673,200.0,East Mackay,Yesterday,2020-12-06,Hisense,Used,,40-49 in,,,
https://www.gumtree.com.au/s-ad/bruce/tvs/40-inch-lcd-tv-with-remote/1262966641,250.0,Bruce,Yesterday,Yesterday,,Used,LCD,,40.0,,
https://www.gumtree.com.au/s-ad/east-mackay/tvs/tv-43-hisense-4months-old-not-needed-300/1262966406,300.0,East Mackay,Yesterday,2020-12-06,Hisense,Used,Other,40-49 in,,,
https://www.gumtree.com.au/s-ad/hobart-cbd/tvs/tv-lcd-panasonic-hdtv/1262966318,30.0,Hobart CBD,Yesterday,Yesterday,Panasonic,Used,LCD,30-39 in,,,
https://www.gumtree.com.au/s-ad/glen-huntly/tvs/soniq-43-inch-led-tv-television-as-new/1262966284,190.0,Glen Huntly,Yesterday,Yesterday,SONIQ,New,LED,40-49 in,43.0,1080p,
https://www.gumtree.com.au/s-ad/hillsdale/tvs/gva-32-inch-full-hd-tv/1262964787,70.0,Hillsdale,Yesterday,Yesterday,Other,Used,LCD,30-39 in,32.0,1080p,
https://www.gumtree.com.au/s-ad/craigieburn/tvs/hisense-65-inch-4k-tv-model-s8/1262964659,885.0,Craigieburn,Yesterday,Yesterday,Hisense,New,LED,50-60 in,65.0,2160p (4K),
https://www.gumtree.com.au/s-ad/corio/tvs/awa-small-digital-t-v-good-working-condition/1262964423,10.0,Corio,Yesterday,Yesterday,,Used,,,,,
https://www.gumtree.com.au/s-ad/forest-lake/tvs/32-inch-lcd-sony-tv-for-sale-125/1262964397,125.0,Forest Lake,Yesterday,Yesterday,Sony,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/campsie/tvs/jvc-32-lcd-tv/1262964304,50.0,Campsie,Yesterday,Yesterday,,Used,,,,,
https://www.gumtree.com.au/s-ad/campsie/tvs/6-tvs-all-have-various-faults-most-turn-on/1262964266,250.0,Campsie,Yesterday,Yesterday,,Used,,,,,
https://www.gumtree.com.au/s-ad/campsie/tvs/2-sets-47-led-tv-with-remote/1262964221,250.0,Campsie,Yesterday,Yesterday,,Used,,,47.0,,
https://www.gumtree.com.au/s-ad/campsie/tvs/soniq-40-smart-tv-with-remote/1262964177,250.0,Campsie,Yesterday,Yesterday,,Used,,,,,
https://www.gumtree.com.au/s-ad/campsie/tvs/2-sets-47-smart-tv-with-remote/1262964148,300.0,Campsie,Yesterday,Yesterday,,Used,,,,,
